log_time_ns,header.frame_id,header.stamp.nanosec,header.stamp.sec,motor_a_1,motor_a_2,motor_b_1,motor_b_2,motor_c_1,motor_c_2
1709652892306160210,body,305924965,1709652892,0.09002378582954407,0.03,0.5573580861091614,0.03,0.03,0.6770658493041992
1709652892316131431,body,315888361,1709652892,0.10260069370269775,0.03,0.5716118812561035,0.03,0.03,0.5244912505149841
1709652892326079070,body,325857591,1709652892,0.11409646272659302,0.03,0.5422544479370117,0.03,0.03,0.3570598363876343
1709652892335968474,body,335831269,1709652892,0.11745759844779968,0.03,0.533346951007843,0.03,0.03,0.24612151086330414
1709652892346042097,body,345857545,1709652892,0.1384294033050537,0.03,0.499713659286499,0.03,0.03,0.16250109672546387
1709652892356069481,body,355878030,1709652892,0.15679913759231567,0.03,0.4641808867454529,0.03,0.03,0.10047975182533264
1709652892366006532,body,365836051,1709652892,0.17235133051872253,0.03,0.4334728717803955,0.03,0.03,0.05337756872177124
1709652892376074662,body,375857645,1709652892,0.18901178240776062,0.03,0.404230535030365,0.03,0.03,0.03246769309043884
1709652892385986958,body,385816945,1709652892,0.19992530345916748,0.03,0.36409181356430054,0.03,0.03,0.03
1709652892396053124,body,395799499,1709652892,0.18281373381614685,0.03,0.3326461911201477,0.03,0.03,0.03
1709652892406072002,body,405874738,1709652892,0.03,0.5708467960357666,0.06971246004104614,0.03,0.12576255202293396,0.03
1709652892415964610,body,415805424,1709652892,0.03,0.5945451259613037,0.0405028760433197,0.03,0.1130841076374054,0.03
1709652892425903776,body,425782209,1709652892,0.03,0.6110185384750366,0.03,0.03,0.11001855134963989,0.03
1709652892435917386,body,435789077,1709652892,0.03,0.631881594657898,0.03,0.03,0.11063790321350098,0.03
1709652892445871631,body,445766432,1709652892,0.03,0.6596901416778564,0.03,0.03,0.09851831197738647,0.03
1709652892455957010,body,455822081,1709652892,0.03,0.6644855737686157,0.03,0.04205602407455444,0.08382514119148254,0.03
1709652892465871934,body,465774588,1709652892,0.03,0.6736688017845154,0.03,0.05733299255371094,0.07628929615020752,0.03
1709652892475908018,body,475789146,1709652892,0.03,0.6743389368057251,0.03,0.0617089569568634,0.06278479099273682,0.03
1709652892485896959,body,485788385,1709652892,0.03,0.6669803261756897,0.03,0.06050822138786316,0.054468512535095215,0.03
1709652892495894841,body,495786345,1709652892,0.03,0.6509284973144531,0.03,0.05434867739677429,0.05852118134498596,0.03
1709652892505957777,body,505804638,1709652892,0.03,0.6242870092391968,0.03,0.05098298192024231,0.05736449360847473,0.03
1709652892515830515,body,515756326,1709652892,0.03,0.584434986114502,0.03,0.06103000044822693,0.04733273386955261,0.03
1709652892525924890,body,525794985,1709652892,0.03,0.5274901390075684,0.03,0.05337768793106079,0.056931763887405396,0.03
1709652892535912678,body,535775705,1709652892,0.03,0.4451938271522522,0.03,0.05873370170593262,0.04717949032783508,0.03
1709652892545892291,body,545790922,1709652892,0.03,0.3688287138938904,0.03,0.062191784381866455,0.06154683232307434,0.03
1709652892555956489,body,555812890,1709652892,0.03,0.19263294339179993,0.03,0.0591142475605011,0.052561819553375244,0.03
