log_time_ns,header.frame_id,header.stamp.nanosec,header.stamp.sec,motor_a_1,motor_a_2,motor_b_1,motor_b_2,motor_c_1,motor_c_2
1701784585318974697,body,318875025,1701784585,0.039452985022396476,0.0380534174122487,0.04621951404218553,0.04909865746735755,0.05404721393208601,0.030276898994122805
1701784585328980914,body,328871542,1701784585,0.03489447641296077,0.04479649914853748,0.042986837607904775,0.05294555963218356,0.05870298196137208,0.030181706859394534
1701784585338991447,body,338898127,1701784585,0.03718932111583522,0.040799433872933784,0.04880803186963878,0.04660091157738115,0.047331437950491446,0.03080749920720392
1701784585348976193,body,348865632,1701784585,0.04292262416937807,0.03524084868094746,0.03843277797266572,0.06057436672573441,0.05619939944591037,0.0302052459969178
1701784585358941448,body,358837227,1701784585,0.032245849378620794,0.05317464939905932,0.05310083173247961,0.04303293142285973,0.07035575947903679,0.03026357751684275
1701784585368954175,body,368867933,1701784585,0.03646624198737636,0.04188431254507945,0.03855733094689946,0.06041932001980325,0.047313180229825585,0.03080164072824725
1701784585378942622,body,378862692,1701784585,0.045625313883497436,0.033820199196618835,0.04321578647862643,0.05265980577824337,0.05013380591900828,0.03049478006613566
1701784585388914501,body,388837347,1701784585,0.032086697533429936,0.05414711650250588,0.05711962587034201,0.040554322370077486,0.05150623846948586,0.03039299336412895
1701784585398953157,body,398863371,1701784585,0.03598452629752389,0.042727153751575785,0.05505313905911214,0.04185241819278643,0.04377566811186679,0.03146119571392896
1701784585408925234,body,408844833,1701784585,0.03988750453553725,0.03760841891550548,0.04564361129916222,0.04969943353144521,0.05902060618390751,0.030183330333340128
1701784585418928369,body,418848036,1701784585,0.036912142102293426,0.041237472592440004,0.04452925612048694,0.05108475561594834,0.03842193937336621,0.03347174790823675
1701784585429038673,body,428859427,1701784585,0.032976430988090125,0.05018445593387945,0.050377402021525214,0.04517551318492767,0.06026931785489788,0.030178388947179054
1701784585438958173,body,438852218,1701784585,0.03426053144893461,0.04629805584635429,0.03940408389385184,0.05866212822801733,0.05502777452619349,0.03023713585251747
1701784585448968752,body,448858360,1701784585,0.0432489991093597,0.03508009152052004,0.03771856408053825,0.06231509396371708,0.03281103619553895,0.03926878002527154
1701784585459005710,body,458862329,1701784585,0.03762366002783484,0.040140656797354464,0.038662192498274094,0.060113214955483475,0.05679550194976148,0.030198550240426388
1701784585468953862,body,468856968,1701784585,0.033891872413664786,0.047357858119027645,0.04424938379268698,0.051394118276448776,0.04563318112660224,0.03107271747716895
1701784585478966736,body,478850606,1701784585,0.038720858370922276,0.03883442019535519,0.034051158220962566,0.07464000905830226,0.035469298212083146,0.0356048862787751
1701784585488995789,body,488891391,1701784585,0.03991987723730622,0.03763364578986646,0.039600500817198916,0.058408897120214964,0.03870988565957694,0.03329713922981324
1701784585499060162,body,498921033,1701784585,0.03350150665104844,0.048500417715394525,0.03850295676983247,0.06055595051169521,0.04204706057183434,0.03192106974305358
1701784585508987297,body,508870071,1701784585,0.035805304611829666,0.043075688945131634,0.04470376498123771,0.050905889696721635,0.035405319234408796,0.03571439895692984
1701784585518992191,body,518879912,1701784585,0.03453229809102408,0.045555704858090115,0.032771469700557644,0.08287584108382878,0.05018102623977748,0.030465609561108144
1701784585528993302,body,528850612,1701784585,0.03678613085498827,0.04134943070809801,0.03465776545523578,0.0717423285269052,0.045812313026449045,0.0310186453331563
1701784585538997276,body,538884761,1701784585,0.03702372918624751,0.04104178936083369,0.04230011706880452,0.053986821191937234,0.04520044984251363,0.031152523169319588
1701784585549052366,body,548915187,1701784585,0.034047539491508544,0.04696048515858188,0.043594573790894146,0.05226873462555169,0.038990868810698055,0.03315795200281693
