log_time_ns,header.frame_id,header.stamp.nanosec,header.stamp.sec,motor_a_1,motor_a_2,motor_b_1,motor_b_2,motor_c_1,motor_c_2
1697621295810844632,body,810780400,1697621295,0.03,0.09022583067417145,0.06278170645236969,0.03,0.03,0.03
1697621295820950393,body,820846386,1697621295,0.03,0.08716592192649841,0.07565358281135559,0.03,0.03,0.03
1697621295830864216,body,830795341,1697621295,0.03,0.07654239237308502,0.07844486087560654,0.03,0.03,0.03
1697621295840845335,body,840765377,1697621295,0.03,0.08738011121749878,0.07929055392742157,0.03,0.03,0.03
1697621295850823210,body,850763434,1697621295,0.03,0.10796637088060379,0.06501135975122452,0.03,0.03,0.03
1697621296186734229,body,860823222,1697621295,0.03,0.11455540359020233,0.0542798712849617,0.03,0.03,0.03
1697621296187084240,body,186824821,1697621296,0.4297448992729187,0.03,0.03,0.11470744758844376,0.47450706362724304,0.03
1697621296190859130,body,190779540,1697621296,0.3950161337852478,0.03,0.03,0.09553516656160355,0.48775357007980347,0.03
1697621296200927455,body,200809912,1697621296,0.3970711827278137,0.03,0.03,0.10130102187395096,0.49106940627098083,0.03
1697621296210893169,body,210792628,1697621296,0.42405757308006287,0.03,0.03,0.1030498743057251,0.46529799699783325,0.03
1697621296220847916,body,220754748,1697621296,0.3934471607208252,0.03,0.03,0.17664174735546112,0.473691463470459,0.03
1697621296230857643,body,230784744,1697621296,0.37523722648620605,0.03,0.03,0.11756749451160431,0.4943004548549652,0.03
1697621296241141090,body,240883582,1697621296,0.3781741261482239,0.03,0.03,0.09656596183776855,0.4784413278102875,0.03
1697621296251018732,body,250804428,1697621296,0.3926723897457123,0.03,0.03,0.08203522861003876,0.44294261932373047,0.03
1697621296260899134,body,260787194,1697621296,0.40190696716308594,0.03,0.03,0.09061428904533386,0.4372313618659973,0.03
1697621296270867958,body,270775485,1697621296,0.40045249462127686,0.03,0.03,0.10120025277137756,0.45375707745552063,0.03
1697621296280903836,body,280794704,1697621296,0.4077323079109192,0.03,0.03,0.10134715586900711,0.4503345191478729,0.03
1697621296290892644,body,290798552,1697621296,0.40316933393478394,0.03,0.03,0.08895894140005112,0.44825929403305054,0.03
1697621296300916073,body,300794660,1697621296,0.39631035923957825,0.03,0.03,0.0815431997179985,0.4587637782096863,0.03
1697621296310881492,body,310793039,1697621296,0.39259469509124756,0.03,0.03,0.07896585762500763,0.46530666947364807,0.03
1697621296320845786,body,320780525,1697621296,0.3912482261657715,0.03,0.03,0.07763997465372086,0.46843791007995605,0.03
1697621296330922959,body,330828182,1697621296,0.38732874393463135,0.03,0.03,0.07749222218990326,0.47500860691070557,0.03
1697621296340860785,body,340774411,1697621296,0.37985217571258545,0.03,0.03,0.07654592394828796,0.4822819232940674,0.03
1697621296350895912,body,350785593,1697621296,0.37740999460220337,0.03,0.03,0.08977752178907394,0.4936043620109558,0.03
1697621296361033027,body,360959437,1697621296,0.38521653413772583,0.03,0.03,0.09518031775951385,0.49403804540634155,0.03
1697621296370826889,body,370775759,1697621296,0.39827343821525574,0.03,0.03,0.07288479059934616,0.47267767786979675,0.03
1697621296380877927,body,380790659,1697621296,0.3920023441314697,0.03,0.03,0.06167811155319214,0.4490094780921936,0.03
1697621296390891220,body,390828525,1697621296,0.33137187361717224,0.03,0.7626363635063171,0.03,0.03,0.4914054572582245
1697621296400861020,body,400771753,1697621296,0.3271749019622803,0.03,0.7587408423423767,0.03,0.03,0.48845213651657104
1697621296410839444,body,410780202,1697621296,0.31590700149536133,0.03,0.7545287609100342,0.03,0.03,0.4691656231880188
1697621296420888186,body,420813974,1697621296,0.2964475452899933,0.03,0.7603824734687805,0.03,0.03,0.44885969161987305
1697621296430905087,body,430802824,1697621296,0.30584651231765747,0.03,0.7440767884254456,0.03,0.03,0.4375663101673126
1697621296440880500,body,440795357,1697621296,0.3177998661994934,0.03,0.7462583184242249,0.03,0.03,0.4864441752433777
1697621296450862259,body,450792905,1697621296,0.3160005807876587,0.03,0.7675307393074036,0.03,0.03,0.4694332778453827
1697621296460818142,body,460734308,1697621296,0.31088870763778687,0.03,0.7551159262657166,0.03,0.03,0.4676826000213623
1697621296470875548,body,470811477,1697621296,0.3227616548538208,0.03,0.7585362195968628,0.03,0.03,0.4587140679359436
1697621296480828776,body,480770703,1697621296,0.29503029584884644,0.03,0.7590833306312561,0.03,0.03,0.43235722184181213
1697621296490880928,body,490802217,1697621296,0.2695578336715698,0.03,0.7506728172302246,0.03,0.03,0.39840269088745117
1697621296500841970,body,500771739,1697621296,0.27076858282089233,0.03,0.746374785900116,0.03,0.03,0.36529818177223206
1697621296510907552,body,510810497,1697621296,0.26060718297958374,0.03,0.735001266002655,0.03,0.03,0.33830368518829346
1697621296520848188,body,520780478,1697621296,0.24241136014461517,0.03,0.668416440486908,0.03,0.03,0.3166654407978058
1697621296530853355,body,530786098,1697621296,0.2181573212146759,0.03,0.5425631403923035,0.03,0.03,0.25984320044517517
1697621296540864835,body,540782036,1697621296,0.18957296013832092,0.03,0.5148043632507324,0.03,0.03,0.24161142110824585
1697621296550887130,body,550806861,1697621296,0.16266775131225586,0.03,0.5098704099655151,0.03,0.03,0.25039657950401306
1697621296560853060,body,560775481,1697621296,0.1380656659603119,0.03,0.44227445125579834,0.03,0.03,0.22674018144607544
1697621296570778633,body,570703975,1697621296,0.12150245904922485,0.03,0.3542846739292145,0.03,0.03,0.18642866611480713
1697621296580928910,body,580826801,1697621296,0.09613892436027527,0.03,0.3135334551334381,0.03,0.03,0.17602211236953735
1697621296590845722,body,590772812,1697621296,0.06621819734573364,0.03,0.2865179777145386,0.03,0.03,0.1735149323940277
1697621296600846144,body,600751866,1697621296,0.03,0.7061949968338013,0.03,0.03,0.03,0.03
1697621296610939546,body,610845767,1697621296,0.03,0.7351428866386414,0.03,0.05867999792098999,0.03,0.03
1697621296620800351,body,620735764,1697621296,0.03,0.7474443316459656,0.03,0.03206321597099304,0.03,0.03
1697621296630917781,body,630833776,1697621296,0.03,0.7802656888961792,0.03,0.03,0.03,0.03
1697621296640787134,body,640728150,1697621296,0.03,0.803206205368042,0.03,0.03,0.03,0.03772252798080444
1697621296650883526,body,650797708,1697621296,0.03,0.815943717956543,0.03,0.03,0.03,0.05336683988571167
1697621296660895597,body,660800175,1697621296,0.03,0.8224592208862305,0.03,0.03,0.03,0.04790043830871582
1697621296670865688,body,670775158,1697621296,0.03,0.8268305063247681,0.03,0.03,0.03,0.03858354687690735
1697621296680880708,body,680787048,1697621296,0.03,0.7965484857559204,0.03,0.03,0.03,0.03677213191986084
1697621296690896828,body,690785706,1697621296,0.03,0.795056939125061,0.03,0.03,0.03,0.03702971339225769
