log_time_ns,header.frame_id,header.stamp.nanosec,header.stamp.sec,pose.orientation.roll,pose.orientation.pitch,pose.orientation.yaw,pose.orientation.w,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.position.x,pose.position.y,pose.position.z
1709651572212590670,,209353208,1709651572,-0.005023744669531344,0.005139707691881984,0.9503549524448601,-0.8892028331756592,0.003409269731491804,-0.0011359667405486107,-0.45749905705451965,-0.08215856552124023,-0.06756114959716797,0.0
1709651572214297431,,213520050,1709651572,-0.0024630685655683267,0.002156672438050003,0.9560516807686867,-0.887903094291687,0.0015895477263256907,-0.00039092026418074965,-0.4600277543067932,-0.0818023681640625,-0.0673823356628418,0.0
1709651572219011832,,217686653,1709651572,-0.0015017661627074717,0.0030226119849150164,0.9612098827909141,-0.8867136836051941,0.0013645186554640532,-0.0009929528459906578,-0.46231600642204285,-0.08135485649108887,-0.06714129447937012,0.0
1709651572222561433,,221853256,1709651572,-0.0016276488624086345,0.002534331287505826,0.9646590217781992,-0.8859153389930725,0.0013087471015751362,-0.0007451152778230608,-0.46384456753730774,-0.0809478759765625,-0.06692099571228027,0.0
1709651572226427879,,226020097,1709651572,-0.002405850342916164,0.0026411377609898866,0.9690206402977672,-0.8849009871482849,0.001679558539763093,-0.0006082823965698481,-0.4657757580280304,-0.0803995132446289,-0.06665992736816406,0.0
1709651572230803751,,230186700,1709651572,-0.0024850043723168127,0.0024122560192850378,0.9738121076171941,-0.883782684803009,0.001662442577071488,-0.0004845979856327176,-0.46789437532424927,-0.07974958419799805,-0.0663306713104248,0.0
1709651572236116016,,234353303,1709651572,-0.0029618535639568087,0.003537584652220936,0.9779277935506914,-0.8828164935112,0.0021382097620517015,-0.0008659158484078944,-0.469712495803833,-0.07925009727478027,-0.06605935096740723,0.0
1709651572239912605,,238519906,1709651572,-0.0027091125656425385,0.0011305211452912426,0.9834283309247392,-0.881523609161377,0.0014609548961743712,0.00014124589506536722,-0.47213780879974365,-0.07854604721069336,-0.06574463844299316,0.0
1709651572243730717,,242686748,1709651572,-0.0019251921335842297,0.0011686704433001187,0.9863284128942001,-0.8808385729789734,0.0011245252098888159,-5.899756433791481e-05,-0.4734155833721161,-0.07790136337280273,-0.06544184684753418,0.0
1709651572247613699,,246853351,1709651572,-0.0009429064620300887,0.0013060005288847985,0.9902353807834653,-0.8799123764038086,0.0007251009810715914,-0.0003505792119540274,-0.47513532638549805,-0.07725238800048828,-0.06498551368713379,0.0
1709651572251675413,,251019954,1709651572,-1.4026996534751373e-05,-0.000334318476240006,0.9934106911372074,-0.8791573643684387,-7.349068619078025e-05,0.00015030142094474286,-0.47653159499168396,-0.0765829086303711,-0.06459426879882812,0.0
1709651572255537723,,255186557,1709651572,0.00027589000690848256,-0.0002618391337716084,0.9963705450831247,-0.8784510493278503,-0.00018373553757555783,4.9091875553131104e-05,-0.47783219814300537,-0.0757296085357666,-0.06417989730834961,0.0
1709651572259821090,,259353399,1709651572,-0.001019204425007593,0.0030760190886178923,0.9985648475134874,-0.8779248595237732,0.0011837845668196678,-0.0011062633711844683,-0.47879573702812195,-0.07491350173950195,-0.06371808052062988,0.0
1709651572263971557,,263520002,1709651572,-0.0023905894909698037,0.0023168893418309008,1.0014005380819893,-0.8772447109222412,0.0016046665841713548,-0.00044245197204872966,-0.4800405204296112,-0.07403421401977539,-0.0632319450378418,0.0
1709651572268567320,,267686605,1709651572,-0.001192769147764311,0.0010618599267560268,1.0041208475297918,-0.8765925168991089,0.0007782871252857149,-0.00017840963846538216,-0.48123282194137573,-0.07323503494262695,-0.0628199577331543,0.0
1709651572273726501,,271853208,1709651572,-0.0012366444312117636,0.003316344511997598,1.0084820533685677,-0.8755395412445068,0.0013424998614937067,-0.0011530598858371377,-0.4831432104110718,-0.07236504554748535,-0.062317848205566406,0.0
1709651572276965751,,276020050,1709651572,-0.0018546285830321162,0.0032667500641630765,1.0096092610582985,-0.8752667307853699,0.001601607189513743,-0.0009811589261516929,-0.48363691568374634,-0.07141685485839844,-0.06185340881347656,0.0
