log_time_ns,header.frame_id,header.stamp.nanosec,header.stamp.sec,motor_a_1,motor_a_2,motor_b_1,motor_b_2,motor_c_1,motor_c_2
1710428433252893177,body,242203810,1710428433,0.03,0.03,0.03,0.03,0.03,0.03
1710428433253013906,body,252317116,1710428433,0.03,0.03,0.03,0.03,0.03,0.03
1710428433262212757,body,262163289,1710428433,0.03,0.03,0.03,0.03,0.03,0.03
1710428433272258367,body,272200742,1710428433,0.03,0.03,0.03,0.03,0.03,0.03
1710428433282220018,body,282163439,1710428433,0.03,0.03,0.03,0.03,0.03,0.03
1710428433292250868,body,292169873,1710428433,0.03,0.03,0.03,0.03,0.03,0.03
1710428433302229689,body,302173116,1710428433,0.03,0.03,0.03,0.03,0.03,0.03
1710428433312249464,body,312168154,1710428433,0.03,0.03,0.03,0.03,0.03,0.03
1710428433322243180,body,322184930,1710428433,0.03,0.03,0.03,0.03,0.03,0.03
1710428433332245266,body,332146953,1710428433,0.03,0.03,0.03,0.03,0.03,0.03
1710428433342239193,body,342151184,1710428433,0.03,0.03,0.03,0.03,0.03,0.03
1710428433352189656,body,352134681,1710428433,0.03,0.03,0.03,0.03,0.03,0.03
1710428433362171067,body,362128122,1710428433,0.03,0.03,0.03,0.03,0.03,0.03
1710428433372224084,body,372181527,1710428433,0.03,0.03,0.03,0.03,0.03,0.03
1710428433382238741,body,382148839,1710428433,0.03,0.03,0.03,0.03,0.03,0.03
1710428433392224756,body,392154847,1710428433,0.03,0.03,0.03,0.03,0.03,0.03
1710428433402169790,body,402126905,1710428433,0.03,0.03,0.03,0.03,0.03,0.03
1710428433412170486,body,412124975,1710428433,0.03,0.03,0.03,0.03,0.03,0.03
1710428433422211460,body,422158213,1710428433,0.03,0.03,0.03,0.03,0.03,0.03
1710428433432185770,body,432141095,1710428433,0.03,0.03,0.03,0.03,0.03,0.03
1710428433442251373,body,442151717,1710428433,0.5284237861633301,0.03,0.03,0.14939811825752258,0.4574276804924011,0.03
1710428433452185293,body,452141173,1710428433,0.5284237861633301,0.03,0.03,0.14939811825752258,0.4574276804924011,0.03
1710428433462192416,body,462140559,1710428433,0.5284237861633301,0.03,0.03,0.14939811825752258,0.4574276804924011,0.03
1710428433472225117,body,472166587,1710428433,0.5284237861633301,0.03,0.03,0.14939811825752258,0.4574276804924011,0.03
1710428433482211092,body,482157413,1710428433,0.5284237861633301,0.03,0.03,0.14939811825752258,0.4574276804924011,0.03
1710428433492212920,body,492142746,1710428433,0.5284237861633301,0.03,0.03,0.14939811825752258,0.4574276804924011,0.03
1710428433502146769,body,502097170,1710428433,0.5284237861633301,0.03,0.03,0.14939811825752258,0.4574276804924011,0.03
1710428433512201304,body,512151777,1710428433,0.5284237861633301,0.03,0.03,0.14939811825752258,0.4574276804924011,0.03
1710428433522174406,body,522121185,1710428433,0.5284237861633301,0.03,0.03,0.14939811825752258,0.4574276804924011,0.03
1710428433532208837,body,532140815,1710428433,0.5284237861633301,0.03,0.03,0.14939811825752258,0.4574276804924011,0.03
1710428433542173120,body,542130136,1710428433,0.5284237861633301,0.03,0.03,0.14939811825752258,0.4574276804924011,0.03
1710428433552211188,body,552161009,1710428433,0.5284237861633301,0.03,0.03,0.14939811825752258,0.4574276804924011,0.03
1710428433562228408,body,562154520,1710428433,0.5284237861633301,0.03,0.03,0.14939811825752258,0.4574276804924011,0.03
1710428433572274310,body,572190133,1710428433,0.5284237861633301,0.03,0.03,0.14939811825752258,0.4574276804924011,0.03
1710428433582250546,body,582161250,1710428433,0.5284237861633301,0.03,0.03,0.14939811825752258,0.4574276804924011,0.03
1710428433592236920,body,592150334,1710428433,0.5284237861633301,0.03,0.03,0.14939811825752258,0.4574276804924011,0.03
1710428433602216048,body,602163806,1710428433,0.5284237861633301,0.03,0.03,0.14939811825752258,0.4574276804924011,0.03
1710428433612200036,body,612156761,1710428433,0.5284237861633301,0.03,0.03,0.14939811825752258,0.4574276804924011,0.03
1710428433622219149,body,622133991,1710428433,0.5284237861633301,0.03,0.03,0.14939811825752258,0.4574276804924011,0.03
1710428433632224435,body,632158693,1710428433,0.5284237861633301,0.03,0.03,0.14939811825752258,0.4574276804924011,0.03
1710428433642213317,body,642166600,1710428433,0.4616274833679199,0.03,0.6782249808311462,0.03,0.03,0.4794488847255707
1710428433652205403,body,652151871,1710428433,0.4616274833679199,0.03,0.6782249808311462,0.03,0.03,0.4794488847255707
1710428433662187265,body,662140784,1710428433,0.4616274833679199,0.03,0.6782249808311462,0.03,0.03,0.4794488847255707
1710428433672205985,body,672158382,1710428433,0.4616274833679199,0.03,0.6782249808311462,0.03,0.03,0.4794488847255707
1710428433682186302,body,682147471,1710428433,0.4616274833679199,0.03,0.6782249808311462,0.03,0.03,0.4794488847255707
1710428433692200006,body,692129677,1710428433,0.4616274833679199,0.03,0.6782249808311462,0.03,0.03,0.4794488847255707
1710428433702183354,body,702142191,1710428433,0.4616274833679199,0.03,0.6782249808311462,0.03,0.03,0.4794488847255707
1710428433712227180,body,712139929,1710428433,0.4616274833679199,0.03,0.6782249808311462,0.03,0.03,0.4794488847255707
1710428433722225299,body,722138869,1710428433,0.4616274833679199,0.03,0.6782249808311462,0.03,0.03,0.4794488847255707
1710428433732241038,body,732172478,1710428433,0.4616274833679199,0.03,0.6782249808311462,0.03,0.03,0.4794488847255707
1710428433742235952,body,742147914,1710428433,0.4616274833679199,0.03,0.6782249808311462,0.03,0.03,0.4794488847255707
1710428433752145227,body,752101627,1710428433,0.4616274833679199,0.03,0.6782249808311462,0.03,0.03,0.4794488847255707
1710428433762236760,body,762167366,1710428433,0.4616274833679199,0.03,0.6782249808311462,0.03,0.03,0.4794488847255707
1710428433772230251,body,772129188,1710428433,0.4616274833679199,0.03,0.6782249808311462,0.03,0.03,0.4794488847255707
1710428433782223798,body,782149421,1710428433,0.4616274833679199,0.03,0.6782249808311462,0.03,0.03,0.4794488847255707
1710428433792188719,body,792126638,1710428433,0.4616274833679199,0.03,0.6782249808311462,0.03,0.03,0.4794488847255707
1710428433802209055,body,802154369,1710428433,0.4616274833679199,0.03,0.6782249808311462,0.03,0.03,0.4794488847255707
1710428433812315366,body,812197303,1710428433,0.4616274833679199,0.03,0.6782249808311462,0.03,0.03,0.4794488847255707
1710428433822290444,body,822189017,1710428433,0.4616274833679199,0.03,0.6782249808311462,0.03,0.03,0.4794488847255707
1710428433832200028,body,832150535,1710428433,0.4616274833679199,0.03,0.6782249808311462,0.03,0.03,0.4794488847255707
1710428433842221305,body,842148289,1710428433,0.4616274833679199,0.03,0.6782249808311462,0.03,0.03,0.4794488847255707
1710428433852219806,body,852171985,1710428433,0.03,0.2795201539993286,0.44875654578208923,0.03,0.03,0.35109153389930725
1710428433862234048,body,862158942,1710428433,0.03,0.2795201539993286,0.44875654578208923,0.03,0.03,0.35109153389930725
1710428433872182529,body,872146433,1710428433,0.03,0.2795201539993286,0.44875654578208923,0.03,0.03,0.35109153389930725
1710428433882266900,body,882194105,1710428433,0.03,0.2795201539993286,0.44875654578208923,0.03,0.03,0.35109153389930725
1710428433892283319,body,892191934,1710428433,0.03,0.2795201539993286,0.44875654578208923,0.03,0.03,0.35109153389930725
1710428433902222441,body,902176142,1710428433,0.03,0.2795201539993286,0.44875654578208923,0.03,0.03,0.35109153389930725
1710428433912195650,body,912154857,1710428433,0.03,0.2795201539993286,0.44875654578208923,0.03,0.03,0.35109153389930725
1710428433922199423,body,922151876,1710428433,0.03,0.2795201539993286,0.44875654578208923,0.03,0.03,0.35109153389930725
1710428433932254857,body,932181817,1710428433,0.03,0.2795201539993286,0.44875654578208923,0.03,0.03,0.35109153389930725
1710428433942237052,body,942166345,1710428433,0.03,0.2795201539993286,0.44875654578208923,0.03,0.03,0.35109153389930725
1710428433952216037,body,952168904,1710428433,0.03,0.2795201539993286,0.44875654578208923,0.03,0.03,0.35109153389930725
1710428433962230156,body,962170137,1710428433,0.03,0.2795201539993286,0.44875654578208923,0.03,0.03,0.35109153389930725
1710428433972216801,body,972163979,1710428433,0.03,0.2795201539993286,0.44875654578208923,0.03,0.03,0.35109153389930725
1710428433982228475,body,982171546,1710428433,0.03,0.2795201539993286,0.44875654578208923,0.03,0.03,0.35109153389930725
1710428433992214793,body,992167060,1710428433,0.03,0.2795201539993286,0.44875654578208923,0.03,0.03,0.35109153389930725
1710428434002192141,body,2150899,1710428434,0.03,0.2795201539993286,0.44875654578208923,0.03,0.03,0.35109153389930725
1710428434012232969,body,12149410,1710428434,0.03,0.2795201539993286,0.44875654578208923,0.03,0.03,0.35109153389930725
1710428434022213463,body,22144403,1710428434,0.03,0.2795201539993286,0.44875654578208923,0.03,0.03,0.35109153389930725
1710428434032206572,body,32157676,1710428434,0.03,0.2795201539993286,0.44875654578208923,0.03,0.03,0.35109153389930725
1710428434042181588,body,42142791,1710428434,0.03,0.2795201539993286,0.44875654578208923,0.03,0.03,0.35109153389930725
1710428434052214523,body,52165320,1710428434,0.03,0.2795201539993286,0.44875654578208923,0.03,0.03,0.35109153389930725
1710428434062193000,body,62144317,1710428434,0.07047538459300995,0.03,0.03,0.03,0.21066239476203918,0.03
1710428434072257938,body,72175792,1710428434,0.07047538459300995,0.03,0.03,0.03,0.21066239476203918,0.03
1710428434082200968,body,82151250,1710428434,0.07047538459300995,0.03,0.03,0.03,0.21066239476203918,0.03
1710428434092159202,body,92111386,1710428434,0.07047538459300995,0.03,0.03,0.03,0.21066239476203918,0.03
1710428434102232499,body,102170387,1710428434,0.07047538459300995,0.03,0.03,0.03,0.21066239476203918,0.03
1710428434112229076,body,112172905,1710428434,0.07047538459300995,0.03,0.03,0.03,0.21066239476203918,0.03
1710428434122208770,body,122163929,1710428434,0.07047538459300995,0.03,0.03,0.03,0.21066239476203918,0.03
1710428434132202777,body,132155298,1710428434,0.07047538459300995,0.03,0.03,0.03,0.21066239476203918,0.03
1710428434142209962,body,142156456,1710428434,0.07047538459300995,0.03,0.03,0.03,0.21066239476203918,0.03
1710428434152229862,body,152160357,1710428434,0.07047538459300995,0.03,0.03,0.03,0.21066239476203918,0.03
1710428434162204953,body,162133403,1710428434,0.07047538459300995,0.03,0.03,0.03,0.21066239476203918,0.03
1710428434172224953,body,172143513,1710428434,0.07047538459300995,0.03,0.03,0.03,0.21066239476203918,0.03
1710428434182258405,body,182177943,1710428434,0.1492268145084381,0.03,0.047441594302654266,0.03,0.09807910025119781,0.03
1710428434192183943,body,192092950,1710428434,0.1444845199584961,0.03,0.04357239603996277,0.03,0.11461558938026428,0.03
1710428434202165299,body,202123748,1710428434,0.14908486604690552,0.03,0.036222510039806366,0.03,0.11419466137886047,0.03
1710428434212183524,body,212139802,1710428434,0.15835532546043396,0.03,0.03,0.03,0.12094762176275253,0.03
